filename,page,block,line,word,text
Bethesda_MD_Electric_Bill_sample,2,19,1,6,Total
Bethesda_MD_Electric_Bill_sample,2,19,1,7,use
Bethesda_MD_Electric_Bill_sample,2,19,1,8,is
Bethesda_MD_Electric_Bill_sample,2,19,1,9,the
Bethesda_MD_Electric_Bill_sample,2,19,1,10,sum
Bethesda_MD_Electric_Bill_sample,2,19,1,11,of
Bethesda_MD_Electric_Bill_sample,2,19,1,12,this
Bethesda_MD_Electric_Bill_sample,2,19,1,13,hourly
Bethesda_MD_Electric_Bill_sample,2,19,1,14,data.
Bethesda_MD_Electric_Bill_sample,2,19,2,1,Please
Bethesda_MD_Electric_Bill_sample,2,19,2,2,visit
Bethesda_MD_Electric_Bill_sample,2,19,2,3,My
Bethesda_MD_Electric_Bill_sample,2,19,2,4,Account
Bethesda_MD_Electric_Bill_sample,2,19,2,5,at
Bethesda_MD_Electric_Bill_sample,2,19,2,6,pepco.com
Bethesda_MD_Electric_Bill_sample,2,19,2,7,to
Bethesda_MD_Electric_Bill_sample,2,19,2,8,view
Bethesda_MD_Electric_Bill_sample,2,19,2,9,your
Bethesda_MD_Electric_Bill_sample,2,19,2,10,energy
Bethesda_MD_Electric_Bill_sample,2,19,2,11,use
Bethesda_MD_Electric_Bill_sample,2,19,2,12,data.
Bethesda_MD_Electric_Bill_sample,2,20,1,1,Your
Bethesda_MD_Electric_Bill_sample,2,20,1,2,next
Bethesda_MD_Electric_Bill_sample,2,20,1,3,bill
Bethesda_MD_Electric_Bill_sample,2,20,1,4,period
Bethesda_MD_Electric_Bill_sample,2,20,1,5,is
Bethesda_MD_Electric_Bill_sample,2,20,1,6,scheduled
Bethesda_MD_Electric_Bill_sample,2,20,1,7,to
Bethesda_MD_Electric_Bill_sample,2,20,1,8,end
Bethesda_MD_Electric_Bill_sample,2,20,1,9,on
Bethesda_MD_Electric_Bill_sample,2,20,1,10,August
Bethesda_MD_Electric_Bill_sample,2,20,1,11,"3,"
Bethesda_MD_Electric_Bill_sample,2,20,1,12,2017
Bethesda_MD_Electric_Bill_sample,2,21,1,1,Peak
Bethesda_MD_Electric_Bill_sample,2,21,1,2,Energy
Bethesda_MD_Electric_Bill_sample,2,21,1,3,Savings
Bethesda_MD_Electric_Bill_sample,2,21,1,4,Credit:
Bethesda_MD_Electric_Bill_sample,2,21,1,5,No
Bethesda_MD_Electric_Bill_sample,2,21,1,6,Peak
Bethesda_MD_Electric_Bill_sample,2,21,1,7,Savings
Bethesda_MD_Electric_Bill_sample,2,21,1,8,Days
Bethesda_MD_Electric_Bill_sample,2,21,1,9,were
Bethesda_MD_Electric_Bill_sample,2,21,1,10,called
Bethesda_MD_Electric_Bill_sample,2,21,1,11,during
Bethesda_MD_Electric_Bill_sample,2,21,1,12,this
Bethesda_MD_Electric_Bill_sample,2,21,2,1,billing
Bethesda_MD_Electric_Bill_sample,2,21,2,2,period.
Bethesda_MD_Electric_Bill_sample,2,22,1,1,Delivery
Bethesda_MD_Electric_Bill_sample,2,22,1,2,Charges:
Bethesda_MD_Electric_Bill_sample,2,22,1,3,These
Bethesda_MD_Electric_Bill_sample,2,22,1,4,charges
Bethesda_MD_Electric_Bill_sample,2,22,1,5,reflect
Bethesda_MD_Electric_Bill_sample,2,22,1,6,the
Bethesda_MD_Electric_Bill_sample,2,22,1,7,cost
Bethesda_MD_Electric_Bill_sample,2,22,1,8,of
Bethesda_MD_Electric_Bill_sample,2,22,1,9,bringing
Bethesda_MD_Electric_Bill_sample,2,22,1,10,electricity
Bethesda_MD_Electric_Bill_sample,2,22,1,11,to
Bethesda_MD_Electric_Bill_sample,2,22,1,12,you.
Bethesda_MD_Electric_Bill_sample,2,22,2,1,Current
Bethesda_MD_Electric_Bill_sample,2,22,2,2,charges
Bethesda_MD_Electric_Bill_sample,2,22,2,3,for
Bethesda_MD_Electric_Bill_sample,2,22,2,4,31
Bethesda_MD_Electric_Bill_sample,2,22,2,5,"days,"
Bethesda_MD_Electric_Bill_sample,2,22,2,6,summer
Bethesda_MD_Electric_Bill_sample,2,22,2,7,rates
Bethesda_MD_Electric_Bill_sample,2,22,2,8,in
Bethesda_MD_Electric_Bill_sample,2,22,2,9,effect.
Bethesda_MD_Electric_Bill_sample,2,23,1,1,Type
Bethesda_MD_Electric_Bill_sample,2,23,1,2,of
Bethesda_MD_Electric_Bill_sample,2,23,1,3,charge
Bethesda_MD_Electric_Bill_sample,2,23,2,1,How
Bethesda_MD_Electric_Bill_sample,2,23,2,2,we
Bethesda_MD_Electric_Bill_sample,2,23,2,3,calculate
Bethesda_MD_Electric_Bill_sample,2,23,2,4,this
Bethesda_MD_Electric_Bill_sample,2,23,2,5,charge
Bethesda_MD_Electric_Bill_sample,2,23,3,1,Amount($)
Bethesda_MD_Electric_Bill_sample,2,24,1,1,Distribution
Bethesda_MD_Electric_Bill_sample,2,24,1,2,Services:
Bethesda_MD_Electric_Bill_sample,2,25,1,1,Customer
Bethesda_MD_Electric_Bill_sample,2,25,1,2,Charge
Bethesda_MD_Electric_Bill_sample,2,25,2,1,7.60
Bethesda_MD_Electric_Bill_sample,2,26,1,1,Energy
Bethesda_MD_Electric_Bill_sample,2,26,1,2,Charge
Bethesda_MD_Electric_Bill_sample,2,26,2,1,529
Bethesda_MD_Electric_Bill_sample,2,26,2,2,kWh
Bethesda_MD_Electric_Bill_sample,2,26,2,3,X
Bethesda_MD_Electric_Bill_sample,2,26,2,4,$0.0626550
Bethesda_MD_Electric_Bill_sample,2,26,2,5,per
Bethesda_MD_Electric_Bill_sample,2,26,2,6,kWh
Bethesda_MD_Electric_Bill_sample,2,26,3,1,33.15
Bethesda_MD_Electric_Bill_sample,2,27,1,1,Grid
Bethesda_MD_Electric_Bill_sample,2,27,1,2,Resiliency
Bethesda_MD_Electric_Bill_sample,2,27,1,3,Charge
Bethesda_MD_Electric_Bill_sample,2,27,2,1,529
Bethesda_MD_Electric_Bill_sample,2,27,2,2,kWh
Bethesda_MD_Electric_Bill_sample,2,27,2,3,X
Bethesda_MD_Electric_Bill_sample,2,27,2,4,$0.0001200
Bethesda_MD_Electric_Bill_sample,2,27,2,5,per
Bethesda_MD_Electric_Bill_sample,2,27,2,6,kWh
Bethesda_MD_Electric_Bill_sample,2,27,3,1,0.06
Bethesda_MD_Electric_Bill_sample,2,28,1,1,Franchise
Bethesda_MD_Electric_Bill_sample,2,28,1,2,Tax
Bethesda_MD_Electric_Bill_sample,2,28,1,3,(Delivery)
Bethesda_MD_Electric_Bill_sample,2,28,2,1,529
Bethesda_MD_Electric_Bill_sample,2,28,2,2,kWh
Bethesda_MD_Electric_Bill_sample,2,28,2,3,X
Bethesda_MD_Electric_Bill_sample,2,28,2,4,$0.0006200
Bethesda_MD_Electric_Bill_sample,2,28,2,5,per
Bethesda_MD_Electric_Bill_sample,2,28,2,6,kWh
Bethesda_MD_Electric_Bill_sample,2,28,3,1,0.33
Bethesda_MD_Electric_Bill_sample,2,29,1,1,Universal
Bethesda_MD_Electric_Bill_sample,2,29,1,2,Service
Bethesda_MD_Electric_Bill_sample,2,29,1,3,Charge
Bethesda_MD_Electric_Bill_sample,2,29,2,1,0.36
Bethesda_MD_Electric_Bill_sample,2,29,3,1,MD
Bethesda_MD_Electric_Bill_sample,2,29,3,2,Environmental
Bethesda_MD_Electric_Bill_sample,2,29,4,1,Surcharge
Bethesda_MD_Electric_Bill_sample,2,29,5,1,529
Bethesda_MD_Electric_Bill_sample,2,29,5,2,kWh
Bethesda_MD_Electric_Bill_sample,2,29,5,3,X
Bethesda_MD_Electric_Bill_sample,2,29,5,4,$0.0001490
Bethesda_MD_Electric_Bill_sample,2,29,5,5,per
Bethesda_MD_Electric_Bill_sample,2,29,5,6,kWh
Bethesda_MD_Electric_Bill_sample,2,29,6,1,0.08
Bethesda_MD_Electric_Bill_sample,2,30,1,1,Empower
Bethesda_MD_Electric_Bill_sample,2,30,1,2,MD
Bethesda_MD_Electric_Bill_sample,2,30,1,3,Chg
Bethesda_MD_Electric_Bill_sample,2,30,2,1,529
Bethesda_MD_Electric_Bill_sample,2,30,2,2,kWh
Bethesda_MD_Electric_Bill_sample,2,30,2,3,X
Bethesda_MD_Electric_Bill_sample,2,30,2,4,$0.0075940
Bethesda_MD_Electric_Bill_sample,2,30,2,5,per
Bethesda_MD_Electric_Bill_sample,2,30,2,6,kWh
Bethesda_MD_Electric_Bill_sample,2,30,3,1,4.02
Bethesda_MD_Electric_Bill_sample,2,31,1,1,Gross
Bethesda_MD_Electric_Bill_sample,2,31,1,2,Receipts
Bethesda_MD_Electric_Bill_sample,2,31,1,3,Tax
Bethesda_MD_Electric_Bill_sample,2,31,2,1,at
Bethesda_MD_Electric_Bill_sample,2,31,2,2,2.0408%
Bethesda_MD_Electric_Bill_sample,2,31,3,1,0.93
Bethesda_MD_Electric_Bill_sample,2,31,4,1,Montgomery
Bethesda_MD_Electric_Bill_sample,2,31,4,2,County
Bethesda_MD_Electric_Bill_sample,2,31,5,1,Energy
Bethesda_MD_Electric_Bill_sample,2,31,5,2,Tax
Bethesda_MD_Electric_Bill_sample,2,31,6,1,529
Bethesda_MD_Electric_Bill_sample,2,31,6,2,kWh
Bethesda_MD_Electric_Bill_sample,2,31,6,3,X
Bethesda_MD_Electric_Bill_sample,2,31,6,4,$0.0113044
Bethesda_MD_Electric_Bill_sample,2,31,6,5,per
Bethesda_MD_Electric_Bill_sample,2,31,6,6,kWh
Bethesda_MD_Electric_Bill_sample,2,31,7,1,5.98
Bethesda_MD_Electric_Bill_sample,2,32,1,1,Administrative
Bethesda_MD_Electric_Bill_sample,2,32,1,2,Credit
Bethesda_MD_Electric_Bill_sample,2,32,2,1,529
Bethesda_MD_Electric_Bill_sample,2,32,2,2,kWh
Bethesda_MD_Electric_Bill_sample,2,32,2,3,X
Bethesda_MD_Electric_Bill_sample,2,32,2,4,$0.0002912-
Bethesda_MD_Electric_Bill_sample,2,32,2,5,per
Bethesda_MD_Electric_Bill_sample,2,32,2,6,kWh
Bethesda_MD_Electric_Bill_sample,2,32,3,1,0.15−
Bethesda_MD_Electric_Bill_sample,2,33,1,1,CNM
Bethesda_MD_Electric_Bill_sample,2,33,1,2,Credit:
Bethesda_MD_Electric_Bill_sample,2,33,1,3,CREFA
Bethesda_MD_Electric_Bill_sample,2,33,2,1,150-
Bethesda_MD_Electric_Bill_sample,2,33,2,2,kWh
Bethesda_MD_Electric_Bill_sample,2,33,2,3,X
Bethesda_MD_Electric_Bill_sample,2,33,2,4,$0.1089947
Bethesda_MD_Electric_Bill_sample,2,33,2,5,per
Bethesda_MD_Electric_Bill_sample,2,33,2,6,kWh
Bethesda_MD_Electric_Bill_sample,2,33,3,1,16.35-
Bethesda_MD_Electric_Bill_sample,2,33,4,1,CNM
Bethesda_MD_Electric_Bill_sample,2,33,4,2,Credit:
Bethesda_MD_Electric_Bill_sample,2,33,4,3,CREFB
Bethesda_MD_Electric_Bill_sample,2,33,5,1,100-
Bethesda_MD_Electric_Bill_sample,2,33,5,2,kWh
Bethesda_MD_Electric_Bill_sample,2,33,5,3,X
Bethesda_MD_Electric_Bill_sample,2,33,5,4,$0.1089947
Bethesda_MD_Electric_Bill_sample,2,33,5,5,per
Bethesda_MD_Electric_Bill_sample,2,33,5,6,kWh
Bethesda_MD_Electric_Bill_sample,2,33,6,1,10.90-
Bethesda_MD_Electric_Bill_sample,2,34,1,1,Total
Bethesda_MD_Electric_Bill_sample,2,34,1,2,Electric
Bethesda_MD_Electric_Bill_sample,2,34,1,3,Delivery
Bethesda_MD_Electric_Bill_sample,2,34,1,4,Charges
Bethesda_MD_Electric_Bill_sample,2,34,2,1,25.11
Bethesda_MD_Electric_Bill_sample,2,35,1,1,Page
Bethesda_MD_Electric_Bill_sample,2,35,1,2,2
Bethesda_MD_Electric_Bill_sample,2,35,1,3,of
Bethesda_MD_Electric_Bill_sample,2,35,1,4,3
Bethesda_MD_Electric_Bill_sample,2,36,1,1,Check
Bethesda_MD_Electric_Bill_sample,2,36,1,2,here
Bethesda_MD_Electric_Bill_sample,2,36,1,3,to
Bethesda_MD_Electric_Bill_sample,2,36,1,4,enroll
Bethesda_MD_Electric_Bill_sample,2,36,1,5,in
Bethesda_MD_Electric_Bill_sample,2,36,1,6,the
Bethesda_MD_Electric_Bill_sample,2,36,1,7,Direct
Bethesda_MD_Electric_Bill_sample,2,36,1,8,Debit
Bethesda_MD_Electric_Bill_sample,2,36,1,9,plan
Bethesda_MD_Electric_Bill_sample,2,36,2,1,Sign
Bethesda_MD_Electric_Bill_sample,2,36,2,2,and
Bethesda_MD_Electric_Bill_sample,2,36,2,3,date
Bethesda_MD_Electric_Bill_sample,2,36,2,4,here
Bethesda_MD_Electric_Bill_sample,2,37,1,1,By
Bethesda_MD_Electric_Bill_sample,2,37,1,2,signing
Bethesda_MD_Electric_Bill_sample,2,37,1,3,"here,"
Bethesda_MD_Electric_Bill_sample,2,37,1,4,you
Bethesda_MD_Electric_Bill_sample,2,37,1,5,authorize
Bethesda_MD_Electric_Bill_sample,2,37,1,6,Pepco
Bethesda_MD_Electric_Bill_sample,2,37,1,7,to
Bethesda_MD_Electric_Bill_sample,2,37,1,8,electronically
Bethesda_MD_Electric_Bill_sample,2,37,1,9,deduct
Bethesda_MD_Electric_Bill_sample,2,37,1,10,the
Bethesda_MD_Electric_Bill_sample,2,37,1,11,amount
Bethesda_MD_Electric_Bill_sample,2,37,1,12,of
Bethesda_MD_Electric_Bill_sample,2,37,1,13,your
Bethesda_MD_Electric_Bill_sample,2,37,1,14,monthly
Bethesda_MD_Electric_Bill_sample,2,37,1,15,bill
Bethesda_MD_Electric_Bill_sample,2,37,1,16,from
Bethesda_MD_Electric_Bill_sample,2,37,1,17,your
Bethesda_MD_Electric_Bill_sample,2,37,1,18,checking
Bethesda_MD_Electric_Bill_sample,2,37,1,19,account
Bethesda_MD_Electric_Bill_sample,2,37,1,20,each
Bethesda_MD_Electric_Bill_sample,2,37,1,21,month.
Bethesda_MD_Electric_Bill_sample,2,37,1,22,The
Bethesda_MD_Electric_Bill_sample,2,37,2,1,check
Bethesda_MD_Electric_Bill_sample,2,37,2,2,you
Bethesda_MD_Electric_Bill_sample,2,37,2,3,send
Bethesda_MD_Electric_Bill_sample,2,37,2,4,with
Bethesda_MD_Electric_Bill_sample,2,37,2,5,this
Bethesda_MD_Electric_Bill_sample,2,37,2,6,signed
Bethesda_MD_Electric_Bill_sample,2,37,2,7,authorization
Bethesda_MD_Electric_Bill_sample,2,37,2,8,will
Bethesda_MD_Electric_Bill_sample,2,37,2,9,be
Bethesda_MD_Electric_Bill_sample,2,37,2,10,used
Bethesda_MD_Electric_Bill_sample,2,37,2,11,to
Bethesda_MD_Electric_Bill_sample,2,37,2,12,set
Bethesda_MD_Electric_Bill_sample,2,37,2,13,up
Bethesda_MD_Electric_Bill_sample,2,37,2,14,Direct
Bethesda_MD_Electric_Bill_sample,2,37,2,15,Debit.
Bethesda_MD_Electric_Bill_sample,2,37,2,16,You
Bethesda_MD_Electric_Bill_sample,2,37,2,17,understand
Bethesda_MD_Electric_Bill_sample,2,37,2,18,that
Bethesda_MD_Electric_Bill_sample,2,37,2,19,we
Bethesda_MD_Electric_Bill_sample,2,37,2,20,will
Bethesda_MD_Electric_Bill_sample,2,37,2,21,notify
Bethesda_MD_Electric_Bill_sample,2,37,2,22,you
Bethesda_MD_Electric_Bill_sample,2,37,2,23,each
Bethesda_MD_Electric_Bill_sample,2,37,2,24,month
Bethesda_MD_Electric_Bill_sample,2,37,2,25,of
Bethesda_MD_Electric_Bill_sample,2,37,3,1,the
Bethesda_MD_Electric_Bill_sample,2,37,3,2,date
Bethesda_MD_Electric_Bill_sample,2,37,3,3,and
Bethesda_MD_Electric_Bill_sample,2,37,3,4,amount
Bethesda_MD_Electric_Bill_sample,2,37,3,5,of
Bethesda_MD_Electric_Bill_sample,2,37,3,6,the
Bethesda_MD_Electric_Bill_sample,2,37,3,7,"debit,"
Bethesda_MD_Electric_Bill_sample,2,37,3,8,which
Bethesda_MD_Electric_Bill_sample,2,37,3,9,will
Bethesda_MD_Electric_Bill_sample,2,37,3,10,be
Bethesda_MD_Electric_Bill_sample,2,37,3,11,on
Bethesda_MD_Electric_Bill_sample,2,37,3,12,or
Bethesda_MD_Electric_Bill_sample,2,37,3,13,after
Bethesda_MD_Electric_Bill_sample,2,37,3,14,the
Bethesda_MD_Electric_Bill_sample,2,37,3,15,due
Bethesda_MD_Electric_Bill_sample,2,37,3,16,date
Bethesda_MD_Electric_Bill_sample,2,37,3,17,stated
Bethesda_MD_Electric_Bill_sample,2,37,3,18,on
Bethesda_MD_Electric_Bill_sample,2,37,3,19,your
Bethesda_MD_Electric_Bill_sample,2,37,3,20,monthly
Bethesda_MD_Electric_Bill_sample,2,37,3,21,bill.
Bethesda_MD_Electric_Bill_sample,2,37,3,22,You
Bethesda_MD_Electric_Bill_sample,2,37,3,23,understand
Bethesda_MD_Electric_Bill_sample,2,37,3,24,that
Bethesda_MD_Electric_Bill_sample,2,37,3,25,to
Bethesda_MD_Electric_Bill_sample,2,37,3,26,withdraw
Bethesda_MD_Electric_Bill_sample,2,37,3,27,this
Bethesda_MD_Electric_Bill_sample,2,37,4,1,authorization
Bethesda_MD_Electric_Bill_sample,2,37,4,2,you
Bethesda_MD_Electric_Bill_sample,2,37,4,3,must
Bethesda_MD_Electric_Bill_sample,2,37,4,4,call
Bethesda_MD_Electric_Bill_sample,2,37,4,5,Pepco.
Bethesda_MD_Electric_Bill_sample,2,37,4,6,You
Bethesda_MD_Electric_Bill_sample,2,37,4,7,understand
Bethesda_MD_Electric_Bill_sample,2,37,4,8,that
Bethesda_MD_Electric_Bill_sample,2,37,4,9,Pepco
Bethesda_MD_Electric_Bill_sample,2,37,4,10,does
Bethesda_MD_Electric_Bill_sample,2,37,4,11,not
Bethesda_MD_Electric_Bill_sample,2,37,4,12,charge
Bethesda_MD_Electric_Bill_sample,2,37,4,13,for
Bethesda_MD_Electric_Bill_sample,2,37,4,14,this
Bethesda_MD_Electric_Bill_sample,2,37,4,15,"service,"
Bethesda_MD_Electric_Bill_sample,2,37,4,16,but
Bethesda_MD_Electric_Bill_sample,2,37,4,17,that
Bethesda_MD_Electric_Bill_sample,2,37,4,18,your
Bethesda_MD_Electric_Bill_sample,2,37,4,19,bank
Bethesda_MD_Electric_Bill_sample,2,37,4,20,may
Bethesda_MD_Electric_Bill_sample,2,37,4,21,have
Bethesda_MD_Electric_Bill_sample,2,37,4,22,charges
Bethesda_MD_Electric_Bill_sample,2,37,4,23,for
Bethesda_MD_Electric_Bill_sample,2,37,4,24,this
Bethesda_MD_Electric_Bill_sample,2,37,5,1,service.
Bethesda_MD_Electric_Bill_sample,2,38,1,1,Customer
Bethesda_MD_Electric_Bill_sample,2,38,1,2,Service
Bethesda_MD_Electric_Bill_sample,2,38,1,3,Centers
Bethesda_MD_Electric_Bill_sample,2,38,2,1,Washington
Bethesda_MD_Electric_Bill_sample,2,38,2,2,DC
Bethesda_MD_Electric_Bill_sample,2,38,3,1,Maryland
Bethesda_MD_Electric_Bill_sample,2,38,4,1,701
Bethesda_MD_Electric_Bill_sample,2,38,4,2,Ninth
Bethesda_MD_Electric_Bill_sample,2,38,4,3,St
Bethesda_MD_Electric_Bill_sample,2,38,4,4,NW
Bethesda_MD_Electric_Bill_sample,2,38,5,1,(Mon
Bethesda_MD_Electric_Bill_sample,2,38,5,2,-
Bethesda_MD_Electric_Bill_sample,2,38,5,3,Fri)
Bethesda_MD_Electric_Bill_sample,2,38,5,4,8:30am
Bethesda_MD_Electric_Bill_sample,2,38,5,5,-
Bethesda_MD_Electric_Bill_sample,2,38,5,6,5:15pm
Bethesda_MD_Electric_Bill_sample,2,38,6,1,201
Bethesda_MD_Electric_Bill_sample,2,38,6,2,West
Bethesda_MD_Electric_Bill_sample,2,38,6,3,Gude
Bethesda_MD_Electric_Bill_sample,2,38,6,4,"Dr,"
Bethesda_MD_Electric_Bill_sample,2,38,6,5,Rockville
Bethesda_MD_Electric_Bill_sample,2,38,7,1,(Mon
Bethesda_MD_Electric_Bill_sample,2,38,7,2,-
Bethesda_MD_Electric_Bill_sample,2,38,7,3,Fri)
Bethesda_MD_Electric_Bill_sample,2,38,7,4,10:00am
Bethesda_MD_Electric_Bill_sample,2,38,7,5,-
Bethesda_MD_Electric_Bill_sample,2,38,7,6,2:00pm
Bethesda_MD_Electric_Bill_sample,2,38,8,1,2300
Bethesda_MD_Electric_Bill_sample,2,38,8,2,Martin
Bethesda_MD_Electric_Bill_sample,2,38,8,3,Luther
Bethesda_MD_Electric_Bill_sample,2,38,8,4,King
Bethesda_MD_Electric_Bill_sample,2,38,8,5,Jr
Bethesda_MD_Electric_Bill_sample,2,38,8,6,Ave
Bethesda_MD_Electric_Bill_sample,2,38,8,7,SE
Bethesda_MD_Electric_Bill_sample,2,38,8,8,(Mon
Bethesda_MD_Electric_Bill_sample,2,38,8,9,-
Bethesda_MD_Electric_Bill_sample,2,38,8,10,Fri)
Bethesda_MD_Electric_Bill_sample,2,38,8,11,9:00am
Bethesda_MD_Electric_Bill_sample,2,38,8,12,-
Bethesda_MD_Electric_Bill_sample,2,38,8,13,5:00pm
Bethesda_MD_Electric_Bill_sample,2,38,9,1,8300
Bethesda_MD_Electric_Bill_sample,2,38,9,2,Old
Bethesda_MD_Electric_Bill_sample,2,38,9,3,Marlboro
Bethesda_MD_Electric_Bill_sample,2,38,9,4,"Pk,"
Bethesda_MD_Electric_Bill_sample,2,38,9,5,Forestville
Bethesda_MD_Electric_Bill_sample,2,38,9,6,"(Mon,"
Bethesda_MD_Electric_Bill_sample,2,38,9,7,"Wed,"
Bethesda_MD_Electric_Bill_sample,2,38,9,8,Fri)
Bethesda_MD_Electric_Bill_sample,2,38,9,9,10:00am
Bethesda_MD_Electric_Bill_sample,2,38,9,10,-
Bethesda_MD_Electric_Bill_sample,2,38,9,11,2:00pm
Bethesda_MD_Electric_Bill_sample,2,39,1,1,Any
Bethesda_MD_Electric_Bill_sample,2,39,1,2,inquiry
Bethesda_MD_Electric_Bill_sample,2,39,1,3,or
Bethesda_MD_Electric_Bill_sample,2,39,1,4,complaint
Bethesda_MD_Electric_Bill_sample,2,39,1,5,about
Bethesda_MD_Electric_Bill_sample,2,39,1,6,this
Bethesda_MD_Electric_Bill_sample,2,39,1,7,bill
Bethesda_MD_Electric_Bill_sample,2,39,1,8,should
Bethesda_MD_Electric_Bill_sample,2,39,1,9,be
Bethesda_MD_Electric_Bill_sample,2,39,1,10,made
Bethesda_MD_Electric_Bill_sample,2,39,1,11,prior
Bethesda_MD_Electric_Bill_sample,2,39,1,12,to
Bethesda_MD_Electric_Bill_sample,2,39,1,13,the
Bethesda_MD_Electric_Bill_sample,2,39,1,14,due
Bethesda_MD_Electric_Bill_sample,2,39,1,15,"date,"
Bethesda_MD_Electric_Bill_sample,2,39,1,16,in
Bethesda_MD_Electric_Bill_sample,2,39,1,17,order
Bethesda_MD_Electric_Bill_sample,2,39,1,18,to
Bethesda_MD_Electric_Bill_sample,2,39,1,19,avoid
Bethesda_MD_Electric_Bill_sample,2,39,1,20,late
Bethesda_MD_Electric_Bill_sample,2,39,1,21,charges.
Bethesda_MD_Electric_Bill_sample,2,40,1,1,Electronic
Bethesda_MD_Electric_Bill_sample,2,40,1,2,Check
Bethesda_MD_Electric_Bill_sample,2,40,1,3,Conversion
Bethesda_MD_Electric_Bill_sample,2,40,1,4,-
Bethesda_MD_Electric_Bill_sample,2,40,1,5,When
Bethesda_MD_Electric_Bill_sample,2,40,1,6,you
Bethesda_MD_Electric_Bill_sample,2,40,1,7,provide
Bethesda_MD_Electric_Bill_sample,2,40,1,8,a
Bethesda_MD_Electric_Bill_sample,2,40,1,9,check
Bethesda_MD_Electric_Bill_sample,2,40,1,10,as
Bethesda_MD_Electric_Bill_sample,2,40,1,11,"payment,"
Bethesda_MD_Electric_Bill_sample,2,40,1,12,you
Bethesda_MD_Electric_Bill_sample,2,40,1,13,authorize
Bethesda_MD_Electric_Bill_sample,2,40,1,14,us
Bethesda_MD_Electric_Bill_sample,2,40,1,15,either
Bethesda_MD_Electric_Bill_sample,2,40,1,16,to
Bethesda_MD_Electric_Bill_sample,2,40,1,17,use
Bethesda_MD_Electric_Bill_sample,2,40,1,18,information
Bethesda_MD_Electric_Bill_sample,2,40,1,19,from
Bethesda_MD_Electric_Bill_sample,2,40,1,20,your
Bethesda_MD_Electric_Bill_sample,2,40,1,21,check
Bethesda_MD_Electric_Bill_sample,2,40,1,22,to
Bethesda_MD_Electric_Bill_sample,2,40,1,23,make
Bethesda_MD_Electric_Bill_sample,2,40,1,24,a
Bethesda_MD_Electric_Bill_sample,2,40,2,1,one-time
Bethesda_MD_Electric_Bill_sample,2,40,2,2,electronic
Bethesda_MD_Electric_Bill_sample,2,40,2,3,fund
Bethesda_MD_Electric_Bill_sample,2,40,2,4,transfer
Bethesda_MD_Electric_Bill_sample,2,40,2,5,from
Bethesda_MD_Electric_Bill_sample,2,40,2,6,your
Bethesda_MD_Electric_Bill_sample,2,40,2,7,account
Bethesda_MD_Electric_Bill_sample,2,40,2,8,or
Bethesda_MD_Electric_Bill_sample,2,40,2,9,to
Bethesda_MD_Electric_Bill_sample,2,40,2,10,process
Bethesda_MD_Electric_Bill_sample,2,40,2,11,the
Bethesda_MD_Electric_Bill_sample,2,40,2,12,payment
Bethesda_MD_Electric_Bill_sample,2,40,2,13,as
Bethesda_MD_Electric_Bill_sample,2,40,2,14,a
Bethesda_MD_Electric_Bill_sample,2,40,2,15,check
Bethesda_MD_Electric_Bill_sample,2,40,2,16,transaction.
Bethesda_MD_Electric_Bill_sample,2,41,1,1,Printed
Bethesda_MD_Electric_Bill_sample,2,41,1,2,on
Bethesda_MD_Electric_Bill_sample,2,41,1,3,recyclable
Bethesda_MD_Electric_Bill_sample,2,41,1,4,paper.
Bethesda_MD_Electric_Bill_sample,3,8,1,1,Type
Bethesda_MD_Electric_Bill_sample,3,8,1,2,of
Bethesda_MD_Electric_Bill_sample,3,8,1,3,charge
Bethesda_MD_Electric_Bill_sample,3,8,2,1,How
Bethesda_MD_Electric_Bill_sample,3,8,2,2,we
Bethesda_MD_Electric_Bill_sample,3,8,2,3,calculate
Bethesda_MD_Electric_Bill_sample,3,8,2,4,this
Bethesda_MD_Electric_Bill_sample,3,8,2,5,charge
Bethesda_MD_Electric_Bill_sample,3,8,3,1,Amount($)
Bethesda_MD_Electric_Bill_sample,3,9,1,1,Transmission
Bethesda_MD_Electric_Bill_sample,3,9,1,2,Services:
Bethesda_MD_Electric_Bill_sample,3,10,1,1,Energy
Bethesda_MD_Electric_Bill_sample,3,10,1,2,Charge
Bethesda_MD_Electric_Bill_sample,3,10,2,1,529
Bethesda_MD_Electric_Bill_sample,3,10,2,2,kWh
Bethesda_MD_Electric_Bill_sample,3,10,2,3,X
Bethesda_MD_Electric_Bill_sample,3,10,2,4,$0.0070100
Bethesda_MD_Electric_Bill_sample,3,10,2,5,per
Bethesda_MD_Electric_Bill_sample,3,10,2,6,kWh
Bethesda_MD_Electric_Bill_sample,3,10,3,1,3.71
Bethesda_MD_Electric_Bill_sample,3,11,1,1,Gross
Bethesda_MD_Electric_Bill_sample,3,11,1,2,Receipts
Bethesda_MD_Electric_Bill_sample,3,11,1,3,Tax
Bethesda_MD_Electric_Bill_sample,3,11,2,1,at
Bethesda_MD_Electric_Bill_sample,3,11,2,2,2.0408%
Bethesda_MD_Electric_Bill_sample,3,11,3,1,0.08
Bethesda_MD_Electric_Bill_sample,3,12,1,1,Generation
Bethesda_MD_Electric_Bill_sample,3,12,1,2,Services:
Bethesda_MD_Electric_Bill_sample,3,13,1,1,Energy
