filename,page,block,line,word,text
WaterBillSample-back,1,35,1,1,Cobb
WaterBillSample-back,1,35,1,2,EMC
WaterBillSample-back,1,35,2,1,770-429-2100
WaterBillSample-back,1,35,3,1,Marietta
WaterBillSample-back,1,35,3,2,Power
WaterBillSample-back,1,35,4,1,770-794-5160
WaterBillSample-back,1,36,1,1,Georgia
WaterBillSample-back,1,36,1,2,Power
WaterBillSample-back,1,36,2,1,1-888-660-5890
WaterBillSample-back,1,36,3,1,Greystone
WaterBillSample-back,1,36,3,2,Power
WaterBillSample-back,1,36,4,1,770-942-6576
